customer_id,first_name,last_name,email,active,create_date,store_id,total_payments,total_revenue,average_payment,last_payment_date
559,Everett,Banda,everett.banda@sakilacustomer.org,1,2006-02-14,2,28,110.72,3.954285714285714,2007-04-30 20:46:22.996577
90,Ruby,Washington,ruby.washington@sakilacustomer.org,1,2006-02-14,2,28,110.72,3.954285714285714,2007-04-30 23:21:06.996577
595,Terrence,Gunderson,terrence.gunderson@sakilacustomer.org,1,2006-02-14,1,29,110.71,3.817586206896552,2007-04-30 22:25:20.996577
241,Heidi,Larson,heidi.larson@sakilacustomer.org,0,2006-02-14,2,32,110.68,3.45875,2007-04-30 23:33:30.996577
170,Beatrice,Arnold,beatrice.arnold@sakilacustomer.org,1,2006-02-14,1,23,109.77,4.772608695652174,2007-04-30 23:09:49.996577
536,Fernando,Churchill,fernando.churchill@sakilacustomer.org,1,2006-02-14,2,23,109.77,4.772608695652174,2007-04-30 19:06:48.996577
575,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,1,2006-02-14,2,24,109.76,4.573333333333333,2007-04-30 07:26:01.996577
220,Charlene,Alvarez,charlene.alvarez@sakilacustomer.org,1,2006-02-14,2,25,109.75,4.39,2007-04-30 20:48:55.996577
16,Sandra,Martin,sandra.martin@sakilacustomer.org,0,2006-02-14,2,25,109.75,4.39,2007-04-30 09:40:29.996577
538,Ted,Breaux,ted.breaux@sakilacustomer.org,1,2006-02-14,2,27,109.73,4.064074074074074,2007-04-30 15:21:09.996577
376,Randy,Gaither,randy.gaither@sakilacustomer.org,1,2006-02-14,1,27,109.73,4.064074074074074,2007-04-30 11:56:21.996577
447,Clifford,Bowens,clifford.bowens@sakilacustomer.org,1,2006-02-14,1,27,109.73,4.064074074074074,2007-04-30 14:25:05.996577
386,Todd,Tan,todd.tan@sakilacustomer.org,1,2006-02-14,1,28,109.72,3.9185714285714286,2007-04-30 05:18:32.996577
446,Theodore,Culp,theodore.culp@sakilacustomer.org,0,2006-02-14,2,28,109.72,3.9185714285714286,2007-04-30 07:48:07.996577
481,Herman,Devore,herman.devore@sakilacustomer.org,1,2006-02-14,1,28,109.72,3.9185714285714286,2007-04-30 21:54:31.996577
424,Kyle,Spurlock,kyle.spurlock@sakilacustomer.org,1,2006-02-14,2,29,109.71,3.7831034482758623,2007-05-14 13:44:29.996577
284,Sonia,Gregory,sonia.gregory@sakilacustomer.org,1,2006-02-14,1,22,108.78,4.944545454545454,2007-05-14 13:44:29.996577
594,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,1,2006-02-14,1,23,108.77,4.729130434782609,2007-04-30 09:32:46.996577
590,Seth,Hannon,seth.hannon@sakilacustomer.org,1,2006-02-14,2,24,108.76,4.531666666666666,2007-05-14 13:44:29.996577
277,Olga,Jimenez,olga.jimenez@sakilacustomer.org,1,2006-02-14,2,24,108.76,4.531666666666666,2007-04-30 12:49:25.996577
518,Gabriel,Harder,gabriel.harder@sakilacustomer.org,1,2006-02-14,1,25,108.75,4.35,2007-04-29 04:38:01.996577
334,Raymond,Mcwhorter,raymond.mcwhorter@sakilacustomer.org,1,2006-02-14,2,25,108.75,4.35,2007-05-14 13:44:29.996577
574,Julian,Vest,julian.vest@sakilacustomer.org,1,2006-02-14,2,27,108.73,4.027037037037037,2007-04-30 07:54:23.996577
239,Minnie,Romero,minnie.romero@sakilacustomer.org,1,2006-02-14,2,28,108.72,3.882857142857143,2007-04-30 11:33:55.996577
167,Sally,Pierce,sally.pierce@sakilacustomer.org,1,2006-02-14,2,29,108.71,3.7486206896551724,2007-04-30 00:57:05.996577
293,Mae,Fletcher,mae.fletcher@sakilacustomer.org,1,2006-02-14,2,21,107.79,5.132857142857143,2007-04-30 08:07:41.996577
571,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,1,2006-02-14,2,22,107.78,4.899090909090909,2007-04-30 19:00:35.996577
427,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,1,2006-02-14,2,23,107.77,4.685652173913043,2007-04-30 15:28:17.996577
332,Stephen,Qualls,stephen.qualls@sakilacustomer.org,1,2006-02-14,1,26,107.74,4.1438461538461535,2007-04-30 17:55:48.996577
441,Mario,Cheatham,mario.cheatham@sakilacustomer.org,1,2006-02-14,1,27,107.73,3.99,2007-05-14 13:44:29.996577
145,Lucille,Holmes,lucille.holmes@sakilacustomer.org,1,2006-02-14,1,27,107.73,3.99,2007-04-30 09:33:21.996577
588,Marion,Ocampo,marion.ocampo@sakilacustomer.org,1,2006-02-14,1,27,107.73,3.99,2007-04-30 17:25:55.996577
157,Darlene,Rose,darlene.rose@sakilacustomer.org,1,2006-02-14,2,29,107.71,3.714137931034483,2007-04-30 23:13:53.996577
254,Maxine,Silva,maxine.silva@sakilacustomer.org,1,2006-02-14,2,30,107.7,3.59,2007-04-30 22:21:12.996577
418,Jeff,East,jeff.east@sakilacustomer.org,1,2006-02-14,2,30,107.7,3.59,2007-04-30 00:43:01.996577
91,Lois,Butler,lois.butler@sakilacustomer.org,1,2006-02-14,2,34,107.66,3.166470588235294,2007-05-14 13:44:29.996577
477,Dan,Paine,dan.paine@sakilacustomer.org,1,2006-02-14,1,21,106.79,5.085238095238095,2007-04-30 20:21:27.996577
343,Douglas,Graf,douglas.graf@sakilacustomer.org,1,2006-02-14,1,23,106.77,4.642173913043479,2007-04-30 20:53:00.996577
240,Marlene,Welch,marlene.welch@sakilacustomer.org,1,2006-02-14,1,23,106.77,4.642173913043479,2007-04-29 23:39:37.996577
155,Gail,Knight,gail.knight@sakilacustomer.org,1,2006-02-14,1,24,106.76,4.448333333333333,2007-05-14 13:44:29.996577
234,Claudia,Fuller,claudia.fuller@sakilacustomer.org,1,2006-02-14,1,25,106.75,4.27,2007-05-14 13:44:29.996577
471,Dean,Sauer,dean.sauer@sakilacustomer.org,1,2006-02-14,1,26,106.74,4.105384615384615,2007-04-30 22:30:36.996577
116,Victoria,Gibson,victoria.gibson@sakilacustomer.org,1,2006-02-14,1,26,106.74,4.105384615384615,2007-04-30 12:36:16.996577
23,Sarah,Lewis,sarah.lewis@sakilacustomer.org,1,2006-02-14,2,27,106.73,3.952962962962963,2007-05-14 13:44:29.996577
457,Bill,Gavin,bill.gavin@sakilacustomer.org,1,2006-02-14,2,27,106.73,3.952962962962963,2007-05-14 13:44:29.996577
160,Erin,Dunn,erin.dunn@sakilacustomer.org,1,2006-02-14,2,27,106.73,3.952962962962963,2007-04-30 18:45:35.996577
52,Julie,Sanchez,julie.sanchez@sakilacustomer.org,1,2006-02-14,1,28,106.72,3.8114285714285714,2007-05-14 13:44:29.996577
138,Hazel,Warren,hazel.warren@sakilacustomer.org,1,2006-02-14,1,32,106.68,3.33375,2007-04-30 22:56:19.996577
127,Elaine,Stevens,elaine.stevens@sakilacustomer.org,1,2006-02-14,2,22,105.78,4.808181818181819,2007-04-30 23:03:51.996577
490,Sam,Mcduffie,sam.mcduffie@sakilacustomer.org,1,2006-02-14,1,22,105.78,4.808181818181819,2007-04-30 07:25:02.996577
331,Eric,Robert,eric.robert@sakilacustomer.org,1,2006-02-14,1,22,105.78,4.808181818181819,2007-04-30 22:48:07.996577
193,Katie,Elliott,katie.elliott@sakilacustomer.org,1,2006-02-14,2,23,105.77,4.598695652173913,2007-05-14 13:44:29.996577
294,Shelly,Watts,shelly.watts@sakilacustomer.org,1,2006-02-14,2,23,105.77,4.598695652173913,2007-04-30 23:41:48.996577
58,Jean,Bell,jean.bell@sakilacustomer.org,1,2006-02-14,1,24,105.76,4.406666666666666,2007-05-14 13:44:29.996577
400,Bryan,Hardison,bryan.hardison@sakilacustomer.org,1,2006-02-14,2,24,105.76,4.406666666666666,2007-04-30 22:44:15.996577
396,Earl,Shanks,earl.shanks@sakilacustomer.org,1,2006-02-14,1,26,105.74,4.066923076923077,2007-04-30 23:03:08.996577
40,Amanda,Carter,amanda.carter@sakilacustomer.org,1,2006-02-14,2,26,105.74,4.066923076923077,2007-04-30 15:22:09.996577
96,Diana,Alexander,diana.alexander@sakilacustomer.org,1,2006-02-14,1,27,105.73,3.915925925925926,2007-04-30 17:08:41.996577
444,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,1,2006-02-14,2,28,105.72,3.775714285714286,2007-04-30 03:34:28.996577
28,Cynthia,Young,cynthia.young@sakilacustomer.org,1,2006-02-14,1,30,105.7,3.5233333333333334,2007-05-14 13:44:29.996577
345,Carl,Artis,carl.artis@sakilacustomer.org,1,2006-02-14,1,21,104.79,4.99,2007-04-30 23:32:54.996577
493,Brent,Harkins,brent.harkins@sakilacustomer.org,1,2006-02-14,1,22,104.78,4.762727272727273,2007-05-14 13:44:29.996577
289,Violet,Rodriquez,violet.rodriquez@sakilacustomer.org,1,2006-02-14,1,24,104.76,4.365,2007-04-30 22:25:21.996577
121,Josephine,Gomez,josephine.gomez@sakilacustomer.org,1,2006-02-14,1,25,104.75,4.19,2007-04-30 02:28:45.996577
171,Dolores,Wagner,dolores.wagner@sakilacustomer.org,1,2006-02-14,2,25,104.75,4.19,2007-04-30 06:42:55.996577
407,Dale,Ratcliff,dale.ratcliff@sakilacustomer.org,1,2006-02-14,1,26,104.74,4.0284615384615385,2007-04-29 19:54:17.996577
31,Brenda,Wright,brenda.wright@sakilacustomer.org,1,2006-02-14,2,26,104.74,4.0284615384615385,2007-04-30 03:22:22.996577
25,Deborah,Walker,deborah.walker@sakilacustomer.org,1,2006-02-14,1,27,104.73,3.878888888888889,2007-04-30 19:17:39.996577
397,Jimmy,Schrader,jimmy.schrader@sakilacustomer.org,1,2006-02-14,1,28,104.72,3.74,2007-04-30 22:22:52.996577
442,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,1,2006-02-14,1,29,104.71,3.610689655172414,2007-04-30 17:13:56.996577
341,Peter,Menard,peter.menard@sakilacustomer.org,1,2006-02-14,1,22,103.78,4.717272727272728,2007-04-29 16:41:15.996577
296,Ramona,Hale,ramona.hale@sakilacustomer.org,1,2006-02-14,2,23,103.77,4.5117391304347825,2007-05-14 13:44:29.996577
280,Tracey,Barrett,tracey.barrett@sakilacustomer.org,1,2006-02-14,2,23,103.77,4.5117391304347825,2007-04-30 07:17:52.996577
214,Kristin,Johnston,kristin.johnston@sakilacustomer.org,1,2006-02-14,1,26,103.74,3.99,2007-05-14 13:44:29.996577
202,Carla,Gutierrez,carla.gutierrez@sakilacustomer.org,1,2006-02-14,2,26,103.74,3.99,2007-04-30 21:14:00.996577
245,Courtney,Day,courtney.day@sakilacustomer.org,1,2006-02-14,1,26,103.74,3.99,2007-05-14 13:44:29.996577
20,Sharon,Robinson,sharon.robinson@sakilacustomer.org,1,2006-02-14,2,27,103.73,3.841851851851852,2007-04-30 21:22:18.996577
408,Manuel,Murrell,manuel.murrell@sakilacustomer.org,1,2006-02-14,1,27,103.73,3.841851851851852,2007-04-30 07:53:40.996577
292,Misty,Lambert,misty.lambert@sakilacustomer.org,1,2006-02-14,2,22,102.78,4.671818181818182,2007-04-30 10:07:39.996577
553,Max,Pitt,max.pitt@sakilacustomer.org,1,2006-02-14,1,23,102.77,4.468260869565217,2007-04-30 13:33:48.996577
510,Ben,Easter,ben.easter@sakilacustomer.org,0,2006-02-14,2,23,102.77,4.468260869565217,2007-04-30 20:13:54.996577
587,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,1,2006-02-14,1,24,102.76,4.281666666666666,2007-05-14 13:44:29.996577
98,Lillian,Griffin,lillian.griffin@sakilacustomer.org,1,2006-02-14,1,24,102.76,4.281666666666666,2007-04-30 07:51:04.996577
126,Ellen,Simpson,ellen.simpson@sakilacustomer.org,1,2006-02-14,1,25,102.75,4.11,2007-04-30 22:20:47.996577
190,Yolanda,Weaver,yolanda.weaver@sakilacustomer.org,1,2006-02-14,2,25,102.75,4.11,2007-05-14 13:44:29.996577
44,Marie,Turner,marie.turner@sakilacustomer.org,1,2006-02-14,1,21,101.79,4.847142857142857,2007-05-14 13:44:29.996577
466,Leo,Ebert,leo.ebert@sakilacustomer.org,1,2006-02-14,1,22,101.78,4.626363636363636,2007-04-30 12:59:04.996577
100,Robin,Hayes,robin.hayes@sakilacustomer.org,1,2006-02-14,1,23,101.77,4.4247826086956525,2007-05-14 13:44:29.996577
593,Rene,Mcalister,rene.mcalister@sakilacustomer.org,1,2006-02-14,2,24,101.76,4.24,2007-04-30 21:59:57.996577
405,Leonard,Schofield,leonard.schofield@sakilacustomer.org,1,2006-02-14,1,30,101.7,3.39,2007-05-14 13:44:29.996577
486,Glen,Talbert,glen.talbert@sakilacustomer.org,1,2006-02-14,1,23,100.77,4.381304347826087,2007-04-30 18:34:11.996577
517,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,1,2006-02-14,2,24,100.76,4.198333333333333,2007-04-30 17:53:39.996577
572,Sidney,Burleson,sidney.burleson@sakilacustomer.org,1,2006-02-14,1,24,100.76,4.198333333333333,2007-04-30 23:16:05.996577
219,Willie,Howell,willie.howell@sakilacustomer.org,1,2006-02-14,2,25,100.75,4.03,2007-05-14 13:44:29.996577
251,Vickie,Brewer,vickie.brewer@sakilacustomer.org,1,2006-02-14,2,25,100.75,4.03,2007-05-14 13:44:29.996577
135,Juanita,Mason,juanita.mason@sakilacustomer.org,1,2006-02-14,2,28,100.72,3.597142857142857,2007-05-14 13:44:29.996577
519,Ron,Deluca,ron.deluca@sakilacustomer.org,1,2006-02-14,2,22,99.78,4.535454545454545,2007-04-30 23:46:53.996577
11,Lisa,Anderson,lisa.anderson@sakilacustomer.org,1,2006-02-14,2,23,99.77,4.337826086956522,2007-05-14 13:44:29.996577
57,Evelyn,Morgan,evelyn.morgan@sakilacustomer.org,1,2006-02-14,2,26,99.74,3.836153846153846,2007-04-30 21:55:39.996577
297,Sherri,Rhodes,sherri.rhodes@sakilacustomer.org,1,2006-02-14,1,26,99.74,3.836153846153846,2007-04-30 20:58:36.996577
563,Ken,Prewitt,ken.prewitt@sakilacustomer.org,1,2006-02-14,2,27,99.73,3.6937037037037035,2007-04-29 20:16:06.996577
503,Angel,Barclay,angel.barclay@sakilacustomer.org,1,2006-02-14,1,28,99.72,3.5614285714285714,2007-04-30 15:19:37.996577
452,Tom,Milner,tom.milner@sakilacustomer.org,1,2006-02-14,1,29,99.71,3.4382758620689655,2007-05-14 13:44:29.996577
381,Bobby,Boudreau,bobby.boudreau@sakilacustomer.org,1,2006-02-14,2,32,99.68,3.115,2007-04-30 17:12:55.996577
19,Ruth,Martinez,ruth.martinez@sakilacustomer.org,1,2006-02-14,1,18,98.82,5.49,2007-04-30 22:09:01.996577
329,Frank,Waggoner,frank.waggoner@sakilacustomer.org,1,2006-02-14,2,23,98.77,4.294347826086956,2007-04-30 17:51:30.996577
537,Clinton,Buford,clinton.buford@sakilacustomer.org,1,2006-02-14,2,24,98.76,4.115,2007-05-14 13:44:29.996577
175,Annette,Olson,annette.olson@sakilacustomer.org,1,2006-02-14,1,24,98.76,4.115,2007-05-14 13:44:29.996577
264,Gwendolyn,May,gwendolyn.may@sakilacustomer.org,1,2006-02-14,1,25,98.75,3.95,2007-05-14 13:44:29.996577
425,Francis,Sikes,francis.sikes@sakilacustomer.org,1,2006-02-14,2,25,98.75,3.95,2007-04-30 21:41:00.996577
374,Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,1,2006-02-14,2,25,98.75,3.95,2007-05-14 13:44:29.996577
580,Ross,Grey,ross.grey@sakilacustomer.org,1,2006-02-14,1,26,98.74,3.7976923076923077,2007-04-30 20:54:05.996577
65,Rose,Howard,rose.howard@sakilacustomer.org,1,2006-02-14,2,20,97.8,4.89,2007-04-30 14:40:54.996577
367,Adam,Gooch,adam.gooch@sakilacustomer.org,1,2006-02-14,1,20,97.8,4.89,2007-04-30 19:48:39.996577
460,Leon,Bostic,leon.bostic@sakilacustomer.org,1,2006-02-14,1,21,97.79,4.656666666666666,2007-04-29 13:34:18.996577
409,Rodney,Moeller,rodney.moeller@sakilacustomer.org,1,2006-02-14,2,22,97.78,4.444545454545454,2007-04-30 13:27:31.996577
192,Laurie,Lawrence,laurie.lawrence@sakilacustomer.org,1,2006-02-14,1,22,97.78,4.444545454545454,2007-05-14 13:44:29.996577
475,Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,1,2006-02-14,2,22,97.78,4.444545454545454,2007-04-30 21:39:27.996577
562,Wallace,Slone,wallace.slone@sakilacustomer.org,1,2006-02-14,1,22,97.78,4.444545454545454,2007-04-28 18:25:57.996577
123,Shannon,Freeman,shannon.freeman@sakilacustomer.org,1,2006-02-14,2,23,97.77,4.250869565217391,2007-04-30 23:33:52.996577
256,Mabel,Holland,mabel.holland@sakilacustomer.org,1,2006-02-14,2,25,97.75,3.91,2007-04-30 19:39:22.996577
581,Virgil,Wofford,virgil.wofford@sakilacustomer.org,1,2006-02-14,1,25,97.75,3.91,2007-04-30 20:31:00.996577
268,Nina,Soto,nina.soto@sakilacustomer.org,1,2006-02-14,1,21,96.79,4.609047619047619,2007-04-30 23:40:19.996577
379,Carlos,Coughlin,carlos.coughlin@sakilacustomer.org,1,2006-02-14,1,21,96.79,4.609047619047619,2007-04-30 17:29:28.996577
269,Cassandra,Walters,cassandra.walters@sakilacustomer.org,1,2006-02-14,1,21,96.79,4.609047619047619,2007-05-14 13:44:29.996577
352,Albert,Crouse,albert.crouse@sakilacustomer.org,1,2006-02-14,1,22,96.78,4.399090909090909,2007-05-14 13:44:29.996577
83,Louise,Jenkins,louise.jenkins@sakilacustomer.org,1,2006-02-14,1,22,96.78,4.399090909090909,2007-05-14 13:44:29.996577
14,Betty,White,betty.white@sakilacustomer.org,1,2006-02-14,2,23,96.77,4.207391304347826,2007-05-14 13:44:29.996577
414,Vincent,Ralston,vincent.ralston@sakilacustomer.org,1,2006-02-14,1,23,96.77,4.207391304347826,2007-04-30 19:30:12.996577
286,Velma,Lucas,velma.lucas@sakilacustomer.org,1,2006-02-14,1,24,96.76,4.031666666666666,2007-04-30 19:22:46.996577
445,Micheal,Forman,micheal.forman@sakilacustomer.org,1,2006-02-14,1,24,96.76,4.031666666666666,2007-04-30 16:23:24.996577
317,Edward,Baugh,edward.baugh@sakilacustomer.org,1,2006-02-14,2,24,96.76,4.031666666666666,2007-05-14 13:44:29.996577
500,Reginald,Kinder,reginald.kinder@sakilacustomer.org,1,2006-02-14,1,25,96.75,3.87,2007-04-30 14:27:34.996577
422,Melvin,Ellington,melvin.ellington@sakilacustomer.org,1,2006-02-14,1,25,96.75,3.87,2007-05-14 13:44:29.996577
74,Denise,Kelly,denise.kelly@sakilacustomer.org,1,2006-02-14,1,26,96.74,3.7207692307692306,2007-04-30 17:42:46.996577
554,Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,1,2006-02-14,1,20,95.8,4.79,2007-04-11 07:31:19.996577
578,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,1,2006-02-14,2,21,95.79,4.561428571428571,2007-04-30 22:36:27.996577
106,Connie,Wallace,connie.wallace@sakilacustomer.org,1,2006-02-14,1,21,95.79,4.561428571428571,2007-04-30 23:31:44.996577
180,Stacy,Cunningham,stacy.cunningham@sakilacustomer.org,1,2006-02-14,2,22,95.78,4.3536363636363635,2007-05-14 13:44:29.996577
324,Gary,Coy,gary.coy@sakilacustomer.org,1,2006-02-14,2,22,95.78,4.3536363636363635,2007-05-14 13:44:29.996577
541,Darren,Windham,darren.windham@sakilacustomer.org,1,2006-02-14,2,22,95.78,4.3536363636363635,2007-04-30 02:12:09.996577
488,Shane,Millard,shane.millard@sakilacustomer.org,1,2006-02-14,2,22,95.78,4.3536363636363635,2007-04-30 23:51:26.996577
339,Walter,Perryman,walter.perryman@sakilacustomer.org,1,2006-02-14,2,24,95.76,3.99,2007-04-30 11:22:29.996577
199,Beth,Franklin,beth.franklin@sakilacustomer.org,1,2006-02-14,2,24,95.76,3.99,2007-05-14 13:44:29.996577
456,Ronnie,Ricketts,ronnie.ricketts@sakilacustomer.org,1,2006-02-14,2,24,95.76,3.99,2007-04-29 17:41:41.996577
132,Esther,Crawford,esther.crawford@sakilacustomer.org,1,2006-02-14,2,28,95.72,3.4185714285714286,2007-04-27 23:29:41.996577
22,Laura,Rodriguez,laura.rodriguez@sakilacustomer.org,1,2006-02-14,1,19,94.81,4.99,2007-05-14 13:44:29.996577
150,Danielle,Daniels,danielle.daniels@sakilacustomer.org,1,2006-02-14,2,22,94.78,4.308181818181819,2007-04-30 08:04:52.996577
68,Nicole,Peterson,nicole.peterson@sakilacustomer.org,1,2006-02-14,1,22,94.78,4.308181818181819,2007-04-30 23:53:48.996577
276,Brandy,Graves,brandy.graves@sakilacustomer.org,1,2006-02-14,1,23,94.77,4.120434782608696,2007-04-30 20:49:12.996577
161,Geraldine,Perkins,geraldine.perkins@sakilacustomer.org,1,2006-02-14,1,24,94.76,3.9483333333333333,2007-04-30 19:36:58.996577
546,Kelly,Knott,kelly.knott@sakilacustomer.org,1,2006-02-14,1,24,94.76,3.9483333333333333,2007-04-30 19:44:46.996577
153,Suzanne,Nichols,suzanne.nichols@sakilacustomer.org,1,2006-02-14,2,24,94.76,3.9483333333333333,2007-04-30 16:39:43.996577
10,Dorothy,Taylor,dorothy.taylor@sakilacustomer.org,1,2006-02-14,1,24,94.76,3.9483333333333333,2007-04-30 13:55:33.996577
111,Carmen,Owens,carmen.owens@sakilacustomer.org,1,2006-02-14,1,25,94.75,3.79,2007-05-14 13:44:29.996577
321,Kevin,Schuler,kevin.schuler@sakilacustomer.org,1,2006-02-14,1,17,93.83,5.5194117647058825,2007-04-30 15:36:57.996577
432,Edwin,Burk,edwin.burk@sakilacustomer.org,1,2006-02-14,1,20,93.8,4.69,2007-04-30 15:40:49.996577
528,Claude,Herzog,claude.herzog@sakilacustomer.org,1,2006-02-14,1,20,93.8,4.69,2007-04-30 22:11:08.996577
319,Ronald,Weiner,ronald.weiner@sakilacustomer.org,1,2006-02-14,2,21,93.79,4.4661904761904765,2007-04-30 05:03:47.996577
443,Francisco,Skidmore,francisco.skidmore@sakilacustomer.org,1,2006-02-14,2,21,93.79,4.4661904761904765,2007-04-30 18:36:10.996577
105,Dawn,Sullivan,dawn.sullivan@sakilacustomer.org,1,2006-02-14,1,22,93.78,4.262727272727273,2007-04-30 11:25:10.996577
336,Joshua,Mark,joshua.mark@sakilacustomer.org,1,2006-02-14,1,22,93.78,4.262727272727273,2007-05-14 13:44:29.996577
385,Phillip,Holm,phillip.holm@sakilacustomer.org,1,2006-02-14,1,24,93.76,3.9066666666666667,2007-04-30 06:07:58.996577
383,Martin,Bales,martin.bales@sakilacustomer.org,1,2006-02-14,1,25,93.75,3.75,2007-04-30 05:09:13.996577
229,Tamara,Nguyen,tamara.nguyen@sakilacustomer.org,1,2006-02-14,1,25,93.75,3.75,2007-05-14 13:44:29.996577
377,Howard,Fortner,howard.fortner@sakilacustomer.org,1,2006-02-14,1,26,93.74,3.605384615384615,2007-04-30 22:36:27.996577
12,Nancy,Thomas,nancy.thomas@sakilacustomer.org,1,2006-02-14,1,26,93.74,3.605384615384615,2007-04-30 12:18:09.996577
47,Frances,Parker,frances.parker@sakilacustomer.org,1,2006-02-14,1,19,92.81,4.884736842105263,2007-04-30 13:35:30.996577
307,Joseph,Joy,joseph.joy@sakilacustomer.org,1,2006-02-14,2,20,92.8,4.64,2007-04-30 20:25:58.996577
544,Cody,Nolen,cody.nolen@sakilacustomer.org,1,2006-02-14,2,20,92.8,4.64,2007-04-30 02:14:52.996577
81,Andrea,Henderson,andrea.henderson@sakilacustomer.org,1,2006-02-14,1,21,92.79,4.418571428571429,2007-04-30 20:48:35.996577
365,Bruce,Schwarz,bruce.schwarz@sakilacustomer.org,1,2006-02-14,2,21,92.79,4.418571428571429,2007-04-30 10:38:45.996577
511,Chester,Benner,chester.benner@sakilacustomer.org,1,2006-02-14,1,22,92.78,4.217272727272728,2007-04-30 08:50:37.996577
431,Joel,Francisco,joel.francisco@sakilacustomer.org,1,2006-02-14,2,22,92.78,4.217272727272728,2007-05-14 13:44:29.996577
516,Elmer,Noe,elmer.noe@sakilacustomer.org,1,2006-02-14,2,24,92.76,3.865,2007-05-14 13:44:29.996577
182,Renee,Lane,renee.lane@sakilacustomer.org,1,2006-02-14,1,24,92.76,3.865,2007-04-28 15:18:52.996577
474,Dustin,Gillette,dustin.gillette@sakilacustomer.org,1,2006-02-14,2,25,92.75,3.71,2007-05-14 13:44:29.996577
188,Melanie,Armstrong,melanie.armstrong@sakilacustomer.org,1,2006-02-14,1,25,92.75,3.71,2007-05-14 13:44:29.996577
275,Carole,Barnett,carole.barnett@sakilacustomer.org,1,2006-02-14,2,25,92.75,3.71,2007-04-30 12:59:57.996577
505,Rafael,Abney,rafael.abney@sakilacustomer.org,1,2006-02-14,1,19,91.81,4.832105263157895,2007-05-14 13:44:29.996577
489,Ricardo,Meador,ricardo.meador@sakilacustomer.org,1,2006-02-14,1,19,91.81,4.832105263157895,2007-04-30 20:53:12.996577
212,Wilma,Richards,wilma.richards@sakilacustomer.org,1,2006-02-14,2,20,91.8,4.59,2007-04-30 01:25:52.996577
37,Pamela,Baker,pamela.baker@sakilacustomer.org,1,2006-02-14,1,21,91.79,4.370952380952381,2007-04-30 01:04:37.996577
201,Vicki,Fields,vicki.fields@sakilacustomer.org,1,2006-02-14,1,22,91.78,4.171818181818182,2007-04-30 17:03:51.996577
417,Travis,Estep,travis.estep@sakilacustomer.org,1,2006-02-14,1,22,91.78,4.171818181818182,2007-05-14 13:44:29.996577
392,Sean,Douglass,sean.douglass@sakilacustomer.org,1,2006-02-14,2,23,91.77,3.99,2007-04-30 18:40:28.996577
323,Matthew,Mahan,matthew.mahan@sakilacustomer.org,1,2006-02-14,2,25,91.75,3.67,2007-04-30 17:12:49.996577
570,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,1,2006-02-14,2,25,91.75,3.67,2007-05-14 13:44:29.996577
64,Judith,Cox,judith.cox@sakilacustomer.org,0,2006-02-14,2,30,91.7,3.0566666666666666,2007-05-14 13:44:29.996577
261,Deanna,Byrd,deanna.byrd@sakilacustomer.org,1,2006-02-14,1,22,90.78,4.126363636363636,2007-04-30 11:50:20.996577
216,Natalie,Meyer,natalie.meyer@sakilacustomer.org,1,2006-02-14,1,22,90.78,4.126363636363636,2007-05-14 13:44:29.996577
99,Emily,Diaz,emily.diaz@sakilacustomer.org,1,2006-02-14,2,23,90.77,3.946521739130435,2007-05-14 13:44:29.996577
36,Kathleen,Adams,kathleen.adams@sakilacustomer.org,1,2006-02-14,2,25,90.75,3.63,2007-04-30 17:20:45.996577
461,Derek,Blakely,derek.blakely@sakilacustomer.org,1,2006-02-14,1,27,90.73,3.3603703703703705,2007-04-30 22:26:56.996577
552,Hugh,Waldrop,hugh.waldrop@sakilacustomer.org,1,2006-02-14,2,20,89.8,4.49,2007-04-30 16:38:22.996577
43,Christine,Roberts,christine.roberts@sakilacustomer.org,1,2006-02-14,2,22,89.78,4.080909090909091,2007-05-14 13:44:29.996577
364,Benjamin,Varney,benjamin.varney@sakilacustomer.org,1,2006-02-14,1,22,89.78,4.080909090909091,2007-04-30 18:56:35.996577
333,Andrew,Purdy,andrew.purdy@sakilacustomer.org,1,2006-02-14,2,22,89.78,4.080909090909091,2007-04-30 17:53:21.996577
73,Beverly,Brooks,beverly.brooks@sakilacustomer.org,1,2006-02-14,2,22,89.78,4.080909090909091,2007-05-14 13:44:29.996577
235,Jackie,Lynch,jackie.lynch@sakilacustomer.org,1,2006-02-14,1,23,89.77,3.9030434782608694,2007-04-30 23:14:23.996577
233,Lillie,Kim,lillie.kim@sakilacustomer.org,1,2006-02-14,2,23,89.77,3.9030434782608694,2007-04-30 01:17:46.996577
